order_id,payment_installments,payment_sequential,payment_value,payment_type
6893c7e3a051e9d94a2bed6777355f2d,2,1,166,#credit_card
54066aeaaf3ac32e7bb6e45aa3bf65e4,2,1,61,#credit_card
d10d28ad0c77f6e4e64642c7069a9f80,1,1,43,#credit_card
1c79b6d729e3237f640dcf981b468fe8,2,1,41,#credit_card
e22da8f5aa7c1414020c647664a8483b,1,1,85,#credit_card
e6a66a8350bb88497954d37688ab123e,1,4,8,#voucher
5a359fd847978055438c2563b425d343,3,1,192,#credit_card
9dece38ba34c2b0050efef28e85d7bde,1,1,33,#credit_card
c9677a4babf96837ee697317b7963a92,1,1,33,#boleto
5cfaa2e60887ab4aed7d4e637efe2156,5,1,51,#credit_card
4c1cb7f4baf46ea807d4e65bc0494dba,3,1,37,#credit_card
482df43f85d48add2d83b40f3737062d,1,1,70,#credit_card
f057e285395efbc0c032cf9e4ccfd146,1,1,38,#credit_card
4eecbfcab9ec27fad7e24ac94f9a032b,1,1,197,#boleto
5429402f55e24651d38a030602f4b50c,1,1,47,#boleto
cc58d2040605eaadced18735aef5bbb0,10,1,367,#credit_card
aab0a15c4d4fd11c8b5c5827d567f202,4,1,195,#credit_card
a0f3677ac2cfd35a8d76f4a26fb29a95,7,1,145,#credit_card
69ab7fdbd887d055b05826a8cc5591d7,1,1,29,#boleto
0ad81eec70d65880c30299b73ac7945d,1,1,161,#boleto
fc6e9a6cd6985d3d454cccfdfdf66931,1,2,104,#voucher
88222a046146c4aab763e90b35ab4799,1,1,10,#credit_card
580b08c73a274ac48d8e8c24d6364f2d,1,1,32,#credit_card
de87be44e83ebc323acd6d4caec3ca57,5,1,116,#credit_card
6f393015477564624446a2b4c948c0f0,4,1,40,#credit_card
1d50a1ce4cf6a22155891f66fb4117b0,1,1,67,#boleto
276c36d0f0218b24c09343edf53cb98f,1,1,17,#voucher
750ed62dff96bf5713b8c6a6bbfdc948,1,1,190,#boleto
b667484df2bb8bef1e61788f1c7556f5,1,1,170,#boleto
cb5c4ea12e93c16a94c2bf3dbafa0fe1,2,1,51,#credit_card
6e2b63d5084b319e8d72270b7882e119,1,1,134,#credit_card
c9721963d4b95316401d2d75621f353c,1,1,543,#boleto
af090d1b9b5c1f684bc6a48f6525e97c,2,1,43,#credit_card
8a08c6b7d01513f42c76604beded88c8,2,1,161,#credit_card
2dd8a69d1eb8ea62bdddc073c4e80ab1,1,1,73,#boleto
e2c195168dcfb7f5465c1b342ac094ee,1,1,1605,#boleto
be8ab651d9a385206918a02d21d0cc33,1,1,131,#boleto
4e27ad7f1a6821ceddc8442eb1875014,1,1,70,#credit_card
04031f8b12339dcc12fa340fe96f00a6,2,1,71,#credit_card
675d6533ed09bea158fd932431474b82,10,1,256,#credit_card
8ec26dd02af502c1a8210efc0bb02c0a,4,1,75,#credit_card
97d27b60de1ffde7559bfe762230851a,3,1,110,#credit_card
dc282855b102a2d5cffe41332d73c196,1,1,71,#credit_card
91e725244b1ed72249f35430530e8bcb,3,1,113,#credit_card
b34f86c59a76bef28aa32825ab4370f6,1,1,293,#credit_card
8ef3801f58da6b652a3082e1fa5b6589,2,1,129,#credit_card
44a9041df78170974aeb1d2084dfae29,7,1,178,#credit_card
2adb88df15a33d97f2990e59b1745820,1,1,27,#credit_card
9a99c1f97699ec839f7966eb7c7d5afa,1,1,141,#credit_card
f2ce3b8d9c16e475c92d3c2d51809cfe,1,1,23,#boleto
66c8dae0eb958ee945dc71efd0a99659,1,1,49,#credit_card
e08878ad70acad81d0e90f59e56ce9a6,1,1,85,#credit_card
ab77be4cf9bf132ca4d82049e786e528,1,1,111,#boleto
3307fa374be3286d440dcd94dd5d2831,1,1,42,#credit_card
6a2979d48eda14bfbe2d632638ae16a2,1,1,211,#credit_card
bf897dd4378248fd6947e04c4d434dce,4,1,43,#credit_card
2fd35ca971609b8f8f878d87262e6fbd,1,1,50,#boleto
90181a7780a0fa0a32d7449931661c2b,1,1,67,#credit_card
f29b2ca058a4371e9c8baaae26e7e1a3,4,1,47,#credit_card
8eb40d0d6303f8fe16dad09968248c6e,1,1,201,#credit_card
e95a9cf427d600b905017685d47e21cb,4,1,81,#credit_card
0c4c42e7e040dc423699b1d019b684e1,1,1,80,#boleto
20b44662cba0e4e87a3d794343c1076c,4,1,45,#credit_card
2bdd95b017c58f97f4e735116e778d28,1,1,250,#boleto
3663b949b55f8b8025f32210ab79cfc9,7,1,109,#credit_card
b6165efbad3f8539e365b9ae5a2f3c44,1,1,190,#credit_card
026a69b8c98fbfc61de9050c41f1dd95,3,1,135,#credit_card
25e8002575a945e8d4ae84ca208daa50,1,1,104,#boleto
5008e6358df7e92655ca078e3f41b8a6,3,1,184,#credit_card
2d609a52d61c0a90d5e88a143630bc7f,1,1,164,#boleto
6424ddd05ffee73de1df9f8f9d1bfc25,3,1,91,#credit_card
530ed5c74fd86562fe50456702b65599,7,1,129,#credit_card
0d80282817c88ed77c05a7e4f72dec4f,2,1,84,#credit_card
18045b4512947089463f5efbdaa3c341,1,1,58,#credit_card
ab23407c84b934f452124bc5b5453123,3,1,98,#credit_card
767db3d915db881b9f47ce8ac08daf63,1,1,54,#debit_card
943124300f49c04925947c81838ab67d,1,1,35,#boleto
cb161f108a2062a82651fe528b39ffa7,1,1,218,#boleto
8533051a3ddfba857f39aa28d5b7a8f1,1,1,68,#boleto
e7fbf44c317d9ac6b87b0330fed92f1b,1,1,41,#boleto
73612117a85e3e65d7ac69f7e5df1540,6,1,97,#credit_card
42ed2aeb956c92e3c3bb6933ecea1d89,6,1,159,#credit_card
dd6644d86c2b8177a9ae5f51bbf7b82a,1,1,167,#boleto
c659935fdc19ef6b13aa33fb990a2f81,1,2,50,#voucher
c1213e8146aaff37acf16bfef1789d75,2,1,93,#credit_card
363524b17966c3a64696d5a68c5f4d34,4,1,276,#credit_card
55eda25190659fb615a61fbbaa14013c,3,1,149,#credit_card
107f069fdb62a9cbe252b043323e4e32,2,1,175,#credit_card
347bf2a6f72b7c7650838aef5cd546be,1,1,144,#credit_card
15623f35d6d5eaa2fcd185a613927e86,1,1,132,#boleto
7cb67275a494651008ed5b1f0353ddce,1,1,89,#boleto
0588a3721b3d0a1f0b549fb84fd9cf10,1,1,109,#credit_card
2c9802d8dcf6a98e04bc7dc09cb33c65,1,1,63,#boleto
f258f1bbb090cc1a4c185540c7038332,8,1,353,#credit_card
cad2acef57f845758b7d0da4ee76a3e1,3,1,276,#credit_card
b0a2019225451e417b6cc92baef9fc8c,1,1,46,#boleto
46ac11dfb657fb82eed780478f2936c7,2,1,117,#credit_card
8e3ab8811f9c3a04413aa4e14f84b872,1,1,46,#boleto
cc779b75630b5b63955c7167fcadee93,1,2,23,#voucher
2e40f4ca6760b2209d72989c1533fe0c,1,1,119,#credit_card
2ff04f721a0ccf086506b4ba443d924a,1,1,32,#boleto
186c43c492d0813457a0da8ee78ef748,5,1,222,#credit_card
90ea2b1be9c98c67406de151652daa63,1,1,59,#boleto
0e9a5de04c76a97588efe7f216942de2,1,1,205,#boleto
ac3b973c9266d0035615e92f77c87420,2,1,73,#credit_card
10266b83757aba75b5fb490bfc84fd64,1,1,131,#credit_card
5662e7f8bbc6abe55e104ac06994a731,3,1,58,#credit_card
69e0526abe64c820d4dd97f2b9921e60,1,1,28,#credit_card
ad9447ca1bb7d23ed83358f2235b5a56,1,1,224,#boleto
b0e1d9af1bfc3a4d96489c81cf10fe69,1,1,136,#credit_card
2d0da8435c6493de84783c21578638aa,7,1,76,#credit_card
6a09c972c5374c18c043270ddf09b641,1,1,67,#credit_card
57cf629636cf674f91cdf37b7118b27f,1,1,138,#boleto
938b81c296794bf21f608257efd9aae9,1,1,68,#boleto
71e46015f37d1839f5feacddea47add2,3,1,74,#credit_card
d482cb92e40c8f1f96da881196ddd956,3,1,118,#credit_card
811acfa349a56222b8ca357b548123bb,3,1,85,#credit_card
09249f4625a56408772a45322aadd544,8,1,139,#credit_card
d0fcb0e64631dcf3a108b1837a69d9a5,1,1,5,#credit_card
c6ee046b85d59deed2e71242e970d437,4,1,119,#credit_card
928491f9ad93ae20de89668ea4a968e0,1,1,78,#credit_card
9c83e600b8c156f1b50b753f30e93634,1,1,84,#boleto
60b0fba7a3132de4c33d2a0a2f204b15,1,1,150,#boleto
035c01a45e289b155db4e47cf39b29d3,1,1,94,#boleto
e8f10e96c2974b2d58613a46cfef346b,2,1,77,#credit_card
72e260ebb1a3c209dfd76c76f1d4f65c,1,1,122,#boleto
631bf0797fc3480d6eae9757b0c816b4,10,1,529,#credit_card
374a125372cffb30e8e2df55f8448da4,1,1,73,#boleto
98f0e2b0d85754ca3b4e06d70f0f63a2,2,2,70,#credit_card
cf008a8ccb8f6eafc66de884e6bc2728,5,1,279,#credit_card
e415a718c8f2f0372ec699fec852fb68,2,1,90,#credit_card
ce4c70f737d1a9edba23290f6031d076,1,1,117,#boleto
e326f9904d668c8e2fce637b8b1fabe6,3,1,180,#credit_card
7df4045bb089bf92e7eaf3b506b6423b,2,1,111,#credit_card
b6373737638442df0342f512435488df,2,1,29,#credit_card
7936367b7140cd4370be2d7eb8d3e325,1,1,23,#credit_card
b5a1d012931f59ed905df201cf2aba80,1,2,50,#voucher
f819c53d333f9775d516f9ab29e0ded8,1,1,364,#boleto
879dd3373c7f9f0412d2ee301cdadbdb,1,1,48,#credit_card
1dfc284468e80b96e18103668871f465,6,1,79,#credit_card
6cc24bf6c628c261d2f9f0f7eef52a93,2,1,160,#credit_card
94779a352003cbec1931fe5d7b041f7e,1,1,66,#credit_card
b11a2fc0664cad475e2700523625a1e6,2,1,71,#credit_card
b45e0eedd6fb6570b2fc15416a437431,1,1,76,#credit_card
5454971549d855538eb746e4d263f9a5,1,2,189,#voucher
b33fb23930b882d67b4b114c33f2e6df,1,1,70,#debit_card
7aad0379bac4fe5dcb0a97650eaf957d,1,1,51,#boleto
023b49300b34f2b9961857266df731dc,2,1,163,#credit_card
dac3a461489588cac0ab57343d625915,1,1,36,#boleto
9cdf5eee30c936e5a33b193998e40d07,4,1,209,#credit_card
7a7ce47ebeac8469117cd0b044c03d1b,2,1,80,#credit_card
68e77d6af71665b7749d1e4ce51835ae,1,1,134,#credit_card
e417eb578007d00c0b658bc321e625fb,6,1,111,#credit_card
4a02bc45b72b95ce8a16efd46f2e1e47,1,1,54,#credit_card
59bdf4abef7b3ebc43ac9d4865b426d9,1,1,63,#boleto
fa8bc976c444fee300429c2465aa1842,1,1,335,#debit_card
608570b95a49743971fb82089b960070,1,3,12,#voucher
93d1fcee477966a088fa92cae7c8a488,8,1,238,#credit_card
f7535fb641a71ca3e0a6f2657dbfc51d,1,1,132,#credit_card
60622e02fde39a42fe9654c41a6bba8d,1,1,191,#debit_card
c1df4a5d1b544e51e2f038412f96c0a9,6,1,85,#credit_card
d48ccff01a1b3e35b69d6b6ed81a352a,1,1,38,#credit_card
dc3da2a9d0c93951fdc030194d48bb02,1,1,201,#credit_card
de25b0f0bc16aa46db52a0cb9963b764,1,1,213,#boleto
58ee11026c2fdda6ff738c392cc5fb00,1,1,74,#boleto
633bd8dd4d19125b69aeee2526f79779,1,1,55,#voucher
4fb76fa13b108a0d0478483421b0992c,1,6,10,#voucher
37efc102e49c3219c6ca92ce169327c9,1,1,58,#credit_card
b0bf00faa32149ac7d0400f67ce3d3b0,1,1,25,#credit_card
f8868b8046c99c3b68a17b935efe47a9,1,1,199,#boleto
b7a098563d93a0a1f918772c24ca3831,3,1,172,#credit_card
ba254174e8ca271319fbd168acd8684d,8,1,126,#credit_card
d949922726bdc62d5829069a73cc15ca,5,1,117,#credit_card
d2d6acd468cd36300e20668ae293923e,2,1,158,#credit_card
4b21c757f8c1a51d41c1653e15d8f289,1,2,247,#voucher
9490bfca05997e51ea0beb78eb0918fd,4,1,45,#credit_card
77a4cc7b685fb19e55b78931185be0eb,5,1,172,#credit_card
76a6cde2f1431bc0834cad44ad2f472f,2,1,189,#credit_card
7ef259be178f9f06c72a57add85b71cd,3,1,373,#credit_card
